id,origen,destino,razon_viaje,transporte_utilizado,num_transbordos,tiempo_llegada,hora_inicio,hora_llegada,frecuencia_viaje,razon_transporte,costo_viaje,nivel_confort,satisfaccion_transporte,considera_otro_transporte,edad,genero,ocupacion,ingreso_mensual,vehiculos_hogar,factores_importantes,cambios_viaje,mejoras_transporte,acompanamiento,gasto_mensual_transporte,seguridad_trayecto
2024-09-27 20:43:35.205,gomez morin ,valle_dorado,Estudio,Autobús,3 o más,1 hora y media  en ocasiones ,05:30:00,06:40:00,Diariamente,Es la única opción,7 pesos,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",20,Femenino,Estudiante,Más de 16 mil,1,"Tiempo, Costo",No,Más rapidez,Sola ,560,3
2024-09-27 20:56:03.718,maneadero,valle_dorado,Estudio,Autobús,2,40 minutos y poco más,06:00:00,06:40:00,Diariamente,Costo,12 ida y vuelta ,2,1,Ninguno ,20 años,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Seguridad",Ninguna,Que sea mas grande y la reparación de asientos rotos  ,Viajo sola ,$372 pesos al mes ,1
2024-09-27 20:56:37.280,maneadero,valle_dorado,Estudio,Automóvil,2,40 minutos aproximadamente ,02:00:00,03:15:00,3 veces por semana,Costo,30,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",20,Femenino,Estudiante,menos de 8 mil,1,Costo,No ,Tiempo ,Solo ,500,2
2024-09-27 20:56:57.362,mexico y delante,ite,Estudio,Autobús,0,30min,05:30:00,06:00:00,2 veces por semana,Costo,$6,4,4,"Transporte privado (Didi, Uber, Indriver etc. )",23,Femenino,Estudiante,Más de 16 mil,0,"Tiempo, Costo",Raite,Mejores transportes,Sola,500,4
2024-09-27 20:57:30.716,89,centro,Trabajo,Autobús,3 o más,1:30 hora,06:30:00,08:00:00,Diariamente,Es la única opción,13 pesos por cada camión ,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",20,Femenino,Empleado,menos de 8 mil,0,"Tiempo, Seguridad",No,Que no vallan tan chenos,Sola,600,2
2024-09-27 20:57:54.223,villas,5y10 tijuana ,Medicos,Autobús,3 o más,2 horas ,00:00:00,14:00:00,Diariamente,Costo,26,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",19,Femenino,Estudiante,menos de 8 mil,2,Costo,No,"Más asientos disponibles, Que pasarán con más frecuencia ",Con mi mamá ,$300.00,3
2024-09-27 20:58:06.712,zorrillo,sauzal,Estudio,Autobús,2,1:30,05:00:00,06:30:00,Diariamente,Es la única opción,16 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",20 años,Femenino,Estudiante,menos de 8 mil,0,Costo,No,Mejores unidades ,Solo,700,1
2024-09-27 20:58:15.478,colinas de downey (colinas del mar),cicese,Estudio,Autobús,0,10 minitos,09:30:00,09:40:00,Diariamente,Es la única opción,6 o 7 pesos ,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",28,Femenino,Estudiante,14 mil - 16 mil,0,"Tiempo, Costo","A veces utilizo DiDi/Uber por lo micho que tarda el transporte, además de que pasadas las 9 pm ya no hay servicio ","Número de unidades, calidad del servicio, comodidad",Sola,400,2
2024-09-27 20:58:27.407,ensenada ,ensenada,Trabajo,Autobús,0,30 minutos,09:30:00,10:00:00,Diariamente,Rapidez,13,2,3,"Transporte privado (Didi, Uber, Indriver etc. )",25,Masculino,Empleado,10 mil - 12 mil,0,Seguridad,No,Más unidades ,Solo,790,3
2024-09-27 20:58:47.934,centro,sauzal,Estudio,Autobús,1,15 minutos,07:30:00,07:45:00,Diariamente,Costo,6,5,5,No,18,Masculino,Estudiante,menos de 8 mil,2,"Tiempo, Costo, Seguridad",No,Camiones más limpios,Solo,250,5
2024-09-27 20:59:36.666,centro,uabc_sauzal,Estudio,Autobús,2,Una hora y 20 minutos,07:30:00,08:50:00,1 vez por semana,Es la única opción,"12, a veces 13 o 14",1,1,"Transporte privado (Didi, Uber, Indriver etc. )",22,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo",Salir media hora más temprano,"Mayor cantidad de autobuses, ya cansa que nos aplasten en los micros",Sola,$550,1
2024-09-27 20:59:46.792,"las penitas, 22822 ",valle_dorado,Estudio,Autobús,2,1 hora y media,06:20:00,08:00:00,Diariamente,Es la única opción,6 por micro ,3,1,"Transporte privado (Didi, Uber, Indriver etc. )",22,Femenino,Estudiante,10 mil - 12 mil,0,"Tiempo, Costo, Seguridad, Comodidad","Si, ir más ligero, pues se suele llenar demasiado y prefiero ir sin tantas cosas para no estorbar ","Asientos, más unidades, unidades más grandes, mejores chóferes, medidas preventivas para accidentes, bajar la tarifa o hacer el transporte parte del gobierno",Solo,500 aprox,2
2024-09-27 21:00:29.998,maneadero,uabc_sauzal,Estudio,Autobús,1,50 minutos,14:00:00,14:50:00,Diariamente,Es la única opción,7,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",19,Masculino,Estudiante,menos de 8 mil,0,Tiempo,No,Más disponibilidad ,Solo,350,3
2024-09-27 21:01:09.318,riveroll,costco,Trabajo,Autobús,1,25-30 min,06:30:00,06:56:00,Diariamente,Es la única opción,13,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",30,Femenino,Empleado,10 mil - 12 mil,0,"Seguridad, Comodidad",Ir con las manos libres para poder sostenerme ,"Las unidades y la capacidad en horas ""pico"" ",Solo,600,3
2024-09-27 21:02:24.896,centro,uabc_sauzal,Estudio,Autobús,1,20,10:00:00,13:00:00,3 veces por semana,Es la única opción,13,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",28,Masculino,Estudiante,8 mil - 10 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,Calidad ,Solo,350,2
2024-09-27 21:03:29.272,maneadero,centro,Trabajo,Autobús,2,40 a 1hora completa depende trafico y personas subiendo o bajando,08:00:00,08:50:00,Diariamente,Es la única opción,14 pesos,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",Ensenada ,Femenino,Empleado,10 mil - 12 mil,0,Comodidad,Ninguno,No llenar tanto el autobús por razones incómodas como que los hombres se repegan mucho a uno o manejan muy rápido y casi se cae uno o se lastiman los brazos en cada frenar,Aveces con mis hijos,Depende si voy sola o con mis hijos,2
2024-09-27 21:04:34.345,encinos,valle_dorado,Estudio,Autobús,1,50 minutos o 1 hora ,06:00:00,07:00:00,Diariamente,Costo,6 pesos ,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",21 años ,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo",Tuve que empezar a tomar dos camiones porque el que me lleva a mi destino no tiene mayor espacio o tarda mucho en pasar ,Que haya mayor espacio para la ruta que es muy solicitada y también que hayan más transportes para esa ruta porque tarda aveces hasta 1 hora en pasar ,Sola,400,2
2024-09-27 21:04:54.784,89,valle_dorado,Estudio,Autobús,1,15-30 minutos ,02:20:00,02:50:00,Diariamente,Es la única opción,6,3,4,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",19,Femenino,Estudiante,menos de 8 mil,2,Tiempo,No,Espacio y rapidez ,Solo,500,3
2024-09-27 21:04:57.738,villas_del_sol,colegio john dewey,Trabajo,Autobús,1,40 minutos ,07:10:00,08:50:00,Diariamente,Es la única opción,26 diarios ,3,2,"Transporte privado (Didi, Uber, Indriver etc. )",23,Femenino,Empleado,8 mil - 10 mil,0,Costo,No,Más unidades ,Con una amiga ,520,4
2024-09-27 21:06:05.710,valle_de_chapultepec,centro,Trabajo,Autobús,0,30,07:00:00,07:45:00,Diariamente,Es la única opción,13,3,4,No tengo otra alternativa ,33,Masculino,Empleado,14 mil - 16 mil,0,Tiempo,No. Ninguna,Tiempos entre micro y micro,Solo,300,4
2024-09-27 21:06:44.518,san antonio de las minas ,guadalupe y ensenada ,Compras,Autobús,3 o más,40 minutos ,10:15:00,11:00:00,3 veces por semana,Es la única opción,20 pesos ,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",48,Masculino,Empleado,8 mil - 10 mil,0,"Tiempo, Costo, Comodidad",Es la única opción ,"Unidades mas grandes, cómodas y mas frecuentes ",Solo o acompañado con familia ,"Depende de la frecuencia, destino y acompañamiento ",3
2024-09-27 21:07:57.092,joyita ,joyita,Estudio,Autobús,2,40 minutos ,05:30:00,06:30:00,Diariamente,Costo,6 pesos ,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",20,Femenino,Estudiante,menos de 8 mil,0,Tiempo,No,No se ,Sola ,672,2
2024-09-27 21:07:59.878,valle_verde,uabc_sauzal,Estudio,Autobús,3 o más,Una hora o poco más ,05:15:00,06:40:00,Diariamente,Es la única opción,24,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",54,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No hay opción por la economia ,"Amabilidad, conducir con responsabilidad y empatía, transporte limpio, ventilado, digno.",Sola,200 pesos,3
2024-09-27 21:10:10.845,flamingo 152 c.p. 22813,cicese,Estudio,Autobús,1,90-120 min,06:00:00,07:45:00,Diariamente,Es la única opción,24 al dia,2,2,Ninguno,27,Masculino,Estudiante,Más de 16 mil,0,"Tiempo, Costo, Seguridad",No,Calidad y cantidad de unidades,Solo,500,2
2024-09-27 21:14:45.015,punta banda,cicese,Estudio,Automóvil,0,20 minutos,10:30:00,10:50:00,Diariamente,Rapidez,$250 gasolina a la semana,5,5,Camión ,29,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Seguridad",Empezaré a usar camión por la reducción de costos ahora que ya no tengo beca conahcyt,"Más unidades, en mejor estado",Sola,$1000,5
2024-09-27 21:16:19.330,popular,valle_dorado,Estudio,Autobús,1,55 min,05:35:00,06:30:00,Diariamente,Costo,13 pesos,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",21,Femenino,Estudiante,menos de 8 mil,3 o más,"Tiempo, Costo",Cambie a carro por comodidad y tiempo,En los micros hacen falta más normas para que no suban más personas de las que pueden ir cómodas,Sola,2 mil pesos,5
2024-09-27 21:16:28.100,maneadero,valle_dorado,Estudio,Autobús,2,40 o 50 minutos ,06:00:00,06:50:00,3 veces por semana,Es la única opción,7 pesos ,2,2,"No, no he considerado ",20,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,Seguridad y más micros para no ir apretada o no lograrme subirme a uno ,Sola,140,2
2024-09-27 21:18:13.168,maneadero,valle_dorado,Estudio,Autobús,1,30-40 minutos ,06:00:00,03:00:00,Diariamente,Es la única opción,$7,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",20,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Seguridad",No,"Más camiones, seguridad, comodidad",No,280,2
2024-09-27 21:18:17.443,sauzal,valle_dorado,Estudio,Autobús,2,1 hora ,15:00:00,16:00:00,Diariamente,Es la única opción,$6,2,1,"Transporte privado (Didi, Uber, Indriver etc. )",21,Femenino,Estudiante,8 mil - 10 mil,0,"Tiempo, Costo, Soy foranea ",No,Que halla transporte de solo estudiantes que salgan de sauzal a valle dorado ,Hermano ,500,1
2024-09-27 21:20:53.071,villas_del_sol,valle_dorado,Estudio,Autobús,2,45 a 60 min ,05:30:00,06:40:00,Diariamente,Es la única opción,13 pesos cada micro ,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",30,Femenino,Estudiante,10 mil - 12 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,Mejores unidades y más transparentes ,Solo,1100,1
2024-09-27 21:21:35.231,escorpion,valle_dorado,Estudio,Autobús,2,30-40min,08:10:00,08:55:00,Diariamente,Es la única opción,6 pesos(ida y vuelta),3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",20 años,Femenino,Estudiante,8 mil - 10 mil,1,"Tiempo, Comodidad",Ninguna,Respeto por los espacios y la seguridad y responsabilidad al manejar,Solo,100 pesos aprox,2
2024-09-27 21:21:41.563,colonia jose maria morelos y pavon #2,valle_dorado,Estudio,Autobús,2,De 40 a 45 minutos ,07:00:00,07:45:00,1 vez por semana,Es la única opción,"6 cada viaje, 24 por los 4 que tomo ",3,3,"Transporte privado (Didi, Uber, Indriver etc. )",20 años ,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Seguridad",No ninguno,Cumplir con sus tiempos ,Sola,100-150,3
2024-09-27 21:25:17.611,ruiz y ambar ,cicese,Estudio,Autobús,2,1hr u 1hr y media depende el horario,08:00:00,09:00:00,Diariamente,Es la única opción,6 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",28,Femenino,Estudiante,14 mil - 16 mil,0,"Tiempo, Costo, Seguridad, Comodidad","No usar tanto el transporte público, mucho tiempo perdido en la espera y poca comodidad ","Más unidades en la ruta a las universidades, sobretodo en hrs pico (puedes esperar en la parada de uabc hasta 40min-1hr). Mejores unidades, es peligroso muchas veces llenar tanto los camiones cuando no estan en buenas condiciones.",Amigas ,Unos 900 pesos ,2
2024-09-27 21:26:46.246,punta banda,sauzal,Estudio,A pie,1,1 hora,14:00:00,15:10:00,Diariamente,Es la única opción,6 pesos,1,2,"Transporte privado (Didi, Uber, Indriver etc. )",18,Masculino,Estudiante,menos de 8 mil,1,Costo,No,Que no se exceda el limite de personas alv,acompañado de mis compañeros de clase,180,3
2024-09-27 21:26:57.084,centro,cicese,Estudio,Automóvil,0,10,07:50:00,08:00:00,Diariamente,Comodidad,0,5,5,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",21,Femenino,Estudiante,menos de 8 mil,3 o más,"Tiempo, Costo, Seguridad",no,los olores,sola,800,5
2024-09-27 21:27:00.006,ensenada ,valle_dorado,Estudio,Automóvil,1,15 minutos ,06:45:00,07:00:00,Diariamente,Comodidad,Cero pesos,5,5,"Transporte privado (Didi, Uber, Indriver etc. )",24,Masculino,Estudiante,menos de 8 mil,2,Comodidad,No,Más amplios ,Con mi hermana ,Cero pesos,5
2024-09-27 21:28:34.703,sauzal,valle_dorado,Trabajo,Autobús,1,50 min,06:50:00,07:45:00,Diariamente,Es la única opción,13 pesos ,1,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",22,Femenino,Empleado,menos de 8 mil,1,Tiempo,Si por tiempo y comodidad ,"Agilidad de procesos de pago, unidades de calidad decente, limpios, y horarios y rutas fijas ",Solo,400,3
2024-09-27 21:29:58.112,riveroll,uabc_sauzal,Estudio,Autobús,0,40,06:00:00,06:40:00,Diariamente,Es la única opción,12 pesos ,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",20,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Comodidad",No,Mejores unidades y más grandes ,Solo,240,4
2024-09-27 21:30:28.897,lomitas,uabc_sauzal,Estudio,Autobús,2,1 hora,08:00:00,09:00:00,Diariamente,Es la única opción,12,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",21,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad",Didis o Ubers cuando el camión tarda demasiado en pasar o va lleno,"Que haya mas unidades, que pasen mas seguido y que cubran mas horarios",Solo,480,1
2024-09-27 21:30:49.988,popular,playitas,Estudio,Autobús,3 o más,1 hora y 20 minutos ,06:40:00,08:00:00,3 veces por semana,Es la única opción,6 pesos por camión ,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",23,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Comodidad",No,Más unidades de transporte ,Solo ,390 pesos ,2
2024-09-27 21:31:31.688,calle ambar 650,cicese,Estudio,Autobús,0,45 minutos desde que tomo el camion. 15 minutos caminando hasta la parada,07:45:00,08:45:00,Diariamente,Es la única opción,$6,2,1,Ninguno,25,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Comodidad",Ninguno,"Mayor capacidad, unidades más nuevas, que pase con mayor frecuencia y que cubran más zonas de la ciudad.",Solo,$240,4
2024-09-27 21:32:56.787,porticos,uabc_sauzal,Estudio,Autobús,2,1 hora o incluso 1 hora 30 minutos ,06:30:00,08:00:00,Diariamente,Aun no aprendo a conducir,6 pesos ,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",21,Femenino,Estudiante,menos de 8 mil,1,"Costo, Seguridad",No he realizado cambios,Mejores condiciones ,Voy sola,576 pesos,3
2024-09-27 21:34:02.139,valle_de_chapultepec,universidad autonoma de baja california ,Estudio,Autobús,2,de 20 a 30min,06:20:00,06:45:00,Diariamente,Es la única opción,13 pesos,3,3,"Transporte privado (Didi, Uber, Indriver etc. )",22 años,Femenino,Estudiante,menos de 8 mil,0,Costo,Si salgo mas temprano para agarrar el micro sin tanta gente,que sean mas grandes,solo,520,3
2024-09-27 21:35:21.771,"ensenada, baja californka",uabc_sauzal,Estudio,Autobús,2,1 hora y 30 minutos,11:30:00,13:00:00,Diariamente,Es la única opción,$6 por viaje,2,1,"Transporte privado (Didi, Uber, Indriver etc. )",19,Femenino,Estudiante,menos de 8 mil,2,"Tiempo, Costo, Seguridad","No, ya que no tengo otra opción ",Mejores unidades y mayor cantidad de las mismas (En algunas rutas de los micros rojos tardan hasta 1 hora en pasar),Sola,Minimo $600,2
2024-09-27 21:36:41.965,sauzal,valle_dorado,Estudio,Autobús,1,1h,07:45:00,08:50:00,Diariamente,Costo,6 pesos como estudiante,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",25,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo",ninguna,que lleguen a la hora que se indica y no cuando se les de la gana llegar,solo,200,2
2024-09-27 21:38:10.623,colonia_hidalgo,uabc_sauzal,Estudio,Autobús,0,20 min,07:40:00,08:00:00,Diariamente,Es la única opción,$13,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",25,Femenino,Estudiante,10 mil - 12 mil,1,"Tiempo, Costo, Seguridad, Comodidad",Prefiero tomar transporte morado por seguridad,"Mejores unidades, las actuales están en pésimas condiciones",Sola,$450,2
2024-09-27 21:43:53.442,villas_del_real,uabc_sauzal,Estudio,Autobús,3 o más,1 hora y 40 minutos,07:00:00,08:40:00,Diariamente,Es la única opción,24 pesos al día ,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",25,Femenino,Estudiante,12 mil - 14 mil,1,"Tiempo, Costo, Seguridad","Tomar con más tiempo el micro, por los retrasos de camino ","Unidades reparadas o nuevas, mayor frecuencia de unidades por hora en cada ruta, buen trato a la comunidad estudiantil por parte del chófer, seguridad a la comunidad femenina, autobuses con mayor capacidad de personas",Solo,500,2
2024-09-27 21:45:40.828,maneadero,uabc_sauzal,Estudio,Autobús,1,1 hora y 25 minutos aproximadamente.,11:30:00,12:50:00,Diariamente,Es la única opción,6 pesos,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",19,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Comodidad",No,"Transportes más grandes, aseados.",Solo.,240,4
2024-09-27 21:49:21.518,santander de nueva ensenada (avenida reforma),uabc_sauzal,Estudio,Autobús,0,40 minutos ,10:20:00,11:00:00,Diariamente,Es la única opción,6 pesos ,2,1,Ninguno,23,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo",Ninguno ,"Transporte más nuevo, personal más amable, mayor espacio para evitar que viajemos hasta en las escaleras ",Amigos de la universidad ,500,2
2024-09-27 21:50:45.689,encinos,uabc_sauzal,Estudio,Autobús,3 o más,1 hora aproximadamente ,12:10:00,13:20:00,Diariamente,Es la única opción,6 pesos,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",19,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Comodidad",Ninguno,el tiempo ,solo,no lo he pensado,3
2024-09-27 21:55:05.761,"calle nueve, gastelum. farmacia guadalajara",cicese,Estudio,Autobús,1,30-45 MINUTOS,07:30:00,08:00:00,Diariamente,Es la única opción,6.50,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",30,Femenino,Estudiante,Más de 16 mil,0,"Tiempo, Costo, Seguridad","NO, EVENTUALMRENTE UTILIZO DIDI, POR LA PRISA DE QUE NO PASA EL TRANSPORTE","MAS SERVICIO, MAS SEGURIDAD",SOLO,500-600 ,1
2024-09-27 21:55:10.018,sauzal,89,Estudio,Automóvil,0,45 minutos,09:10:00,09:55:00,2 veces por semana,El transporte público en el área es muy escaso.,$300 en gasolina ,5,5,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",35,Femenino,Estudiante,menos de 8 mil,1,Seguridad,No he realizado cambios.,Más trasporte público en el área y seguridad.,Sóla.,$1200,5
2024-09-27 21:56:27.552,"argentina 77, tercer ayuntamiento","av. delante 206, militar",Trabajo,Autobús,1,30 min ,08:15:00,08:45:00,Diariamente,Costo,13 pesos ,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",26,Femenino,Empleado,8 mil - 10 mil,0,Costo,"Uber, por tiempo y practicidad",Más unidades en mejores condiciones,Sola ,$4000,2
2024-09-27 21:58:06.678,buena_vista_(zorrillo),zorrillo ,Estudio,Autobús,2,50 minutos ,04:00:00,05:00:00,Diariamente,Costo,7 pesos con credencial de estudiante ,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",22,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo",No,Unidades mas limpias y que extiendan sus servicios más tarde para los estudiantes que salen a las 9/10 pm ,Solo,500,3
2024-09-27 22:04:11.826,popular,valle_dorado,Estudio,Autobús,1,30 minutos aprox.,08:30:00,09:00:00,Diariamente,Es la única opción,13 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",33,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo","De repente en didi, por cuestion de tiempo","-Mejor mantenimiento a los microbuses.
-Regularizar la velocidad en la que manejan los choferes.
-Cambiar microbuses por unos de mayor capacidad para pasajeros
-antidoping a los choferes.
",Solo,260 pesos,1
2024-09-27 22:10:23.006,lomitas,valle_dorado,Estudio,Autobús,2,70 minutos,06:50:00,08:00:00,2 veces por semana,Es la única opción,6 pesos,1,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",24,Femenino,Estudiante,menos de 8 mil,2,"Tiempo, Costo",No,Mayor espacio ,Solo,80,2
2024-09-27 22:14:44.737,punta banda,uabc_sauzal,Estudio,Autobús,0,De 40-50 minutos ,07:15:00,08:00:00,Diariamente,Es la única opción,6,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",23,Femenino,Estudiante,menos de 8 mil,0,Tiempo,Tomar 2 autobuses ,Que pasen mas seguido y nuevas rutas ,No,250-300,2
2024-09-27 22:15:56.926,ruiz cortinez ,uabc_sauzal,Estudio,Automóvil,0,30,08:30:00,09:00:00,Diariamente,Comodidad,100,5,3,Bicicleta ,29,Femenino,Estudiante,14 mil - 16 mil,2,"Tiempo, Costo, Seguridad",Nuevas rutas por calles cerradas ,"Más seguros, más rutas, menos transbordes, más baratos, menos contaminantes","Si, pareja.",2800,3
2024-09-27 22:19:18.266,maneadero,valle_dorado,Estudio,Autobús,2,40 minutos ,07:50:00,08:30:00,Diariamente,Es la única opción,$7,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",21,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Seguridad, Comodidad","Si, viajo con compañeros con destinos similares al mio ",Comodidad,Sola,$550,3
2024-09-27 22:21:29.186,avenida 20 de noviembre numero 960,cicese,Estudio,Autobús,0,30 min ,09:00:00,18:00:00,Diariamente,Es la única opción,6,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",28,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Seguridad",No,Mejores vehículos. Y que no tarden tanto en pasar ,Solo ,240,3
